fluid,family,Tr,T_K,p_ref_Pa,rho_ref_molm3,rhov_ref_molm3,hvap_ref_Jmol,p_srk_Pa,dev_p_srk,rho_srk_molm3,dev_rho_srk,dev_rhov_srk,hvap_srk_Jmol,dev_h_srk,p_pr_Pa,dev_p_pr,rho_pr_molm3,dev_rho_pr,dev_rhov_pr,hvap_pr_Jmol,dev_h_pr,dev_rho_prvt,dev_rho_prvtc,dev_rho_prvtz,rho_prvt_molm3,dev_rhov_prvt,p_srktwu_Pa,dev_p_srktwu,rho_srktwu_molm3,dev_rho_srktwu,dev_rhov_srktwu,hvap_srktwu_Jmol,dev_h_srktwu,p_prtwu_Pa,dev_p_prtwu,rho_prtwu_molm3,dev_rho_prtwu,dev_rhov_prtwu,hvap_prtwu_Jmol,dev_h_prtwu
methane,Alkanes,0.786025641025641,149.7881923403898,1030028.6642441045,22335.47335830444,1007.9788329947751,6631.2113172141835,1040996.4596966698,1.0648048771161254,21411.746968681386,-4.135692021407768,0.4343426845827518,6724.774075505013,1.4109452076718842,1037040.8961976925,0.6807802731134626,24260.71161365486,8.619643848446168,1.1685060061092842,6634.686808028514,0.052411100296386265,-1.2381034702697908,-1.5079511364353586,31.889484747159702,22058.937087554088,0.7458290712841492,1030568.1289044151,0.05237375221071411,21452.455749175097,-3.9534313643772987,-0.7495517265538706,6693.567825178986,0.9403486781205277,1030373.0973671138,0.03343917843898496,24290.563984148077,8.75329837196723,0.39436109861992963,6645.625228187653,0.21736467568228643
methane,Alkanes,0.7984615384615384,152.1580267323353,1145126.0926942024,22034.824486990594,1121.8805006047915,6491.485542304135,1158492.4346755059,1.1672375703059625,21028.691020727434,-4.566106105620142,0.5679258246932324,6570.247115086539,1.2133058337590916,1153189.720158853,0.704169393754614,23826.150368821538,8.12952189788735,1.3327888220648334,6487.568885301003,-0.060335295790273795,-1.5236602607708785,-1.7883501867819032,30.792465103716328,21699.088622751708,0.8610465545075382,1146113.1898383177,0.08619986483696758,21075.16372631144,-4.355200384036372,-0.7163307368289583,6553.3488372485635,0.9529913382888002,1145804.2683538154,0.0592227933622055,23858.030590307793,8.274202975356687,0.547449845189195,6502.299958724266,0.1665938612919067
methane,Alkanes,0.8108974358974359,154.5278611242808,1269182.70481636,21724.352966267063,1246.5558762135624,6344.3390660726545,1285121.6728567665,1.255845039482531,20631.868048653898,-5.028849049311357,0.6920168698543451,6407.019665077284,0.9879768144773959,1278422.0357040172,0.7279748496883257,23374.55150777641,7.596076827106094,1.512698181802222,6331.679128618742,-0.19954698703941887,-1.843391949469507,-2.1026726196950336,29.632242422212347,21323.887992612556,0.9869447933119979,1270767.3787596659,0.12485782679611465,20683.895597289833,-4.789359529339361,-0.6749457233366093,6404.230418668604,0.9440124806101248,1270323.9368068227,0.08991865285682106,23408.385432802534,7.751818749908857,0.7202979668704761,6350.2147663066635,0.09261327575365844
methane,Alkanes,0.8233333333333333,156.89769551622626,1402598.1873706963,21402.974322458776,1383.127076288571,6189.08793371074,1421258.4940157367,1.330410007161133,20220.119939281893,-5.526588806564514,0.8060010866288319,6234.290420548437,0.7303578058971902,1413138.8113506322,0.7515070299424306,22904.47105701517,7.015364836376165,1.7084316027326025,6166.201620812772,-0.36978490438487843,-2.2006072434054675,-2.4542086962295864,28.403731377842377,20931.978919214536,1.1231640926840822,1404946.8395895,0.16745011079805652,20277.432250239195,-5.258811486955421,-0.6263769262351699,6245.313726287346,0.9084665330145884,1404348.954682746,0.12482315518542147,22940.155858966395,7.182093074300462,0.9132194697797059,6188.5111540667285,-0.009319299550904136
methane,Alkanes,0.8357692307692308,159.26752990817178,1545781.5766438863,21069.40465629286,1532.9162493345923,6024.930528030418,1567276.7849133352,1.3905721606618016,19792.09341836255,-6.062398339047568,0.9089331564003992,6051.126791451345,0.4347977673609856,1557745.6802776891,0.7739841006372089,22414.230033719927,6.382835202822895,1.9201049136495663,5990.18649633052,-0.5766710759278447,-2.5991303377494277,-2.8467614983414693,27.10106930090113,20521.78336788796,1.2691659794965038,1549073.6738228824,0.21297298588224153,19854.352624694795,-5.766902536731913,-0.5718468153681775,6075.558342994651,0.8403053732933837,1548303.2655186788,0.16313358322380117,22451.63062991292,6.560346607644786,1.1264657330222003,6016.192957008198,-0.14502359789160732
methane,Alkanes,0.8482051282051282,161.63736430011727,1699153.2652481492,20722.104569105693,1697.5022890640237,5850.91477412479,1723549.8919317587,1.4358108348776064,19346.188092305238,-6.639849114803672,0.9994500584774062,5856.429356956796,0.09425163491347135,1712653.2174138704,0.7945105625153625,21901.853172144896,5.693189121331209,2.147707702900807,5802.513932315861,-0.8272354610765779,-3.0434194602530678,-3.284764821504825,25.717430189762553,20091.44400607554,1.424163359076182,1703576.1057688857,0.26029673786317353,19412.980504606523,-6.3175246516752255,-0.5128991793966184,5893.744497727146,0.7320175606003942,1702618.320333538,0.20392834220772293,21940.79798270887,5.881127612009599,1.3601882419175337,5832.089396762325,-0.32175100970054166
methane,Alkanes,0.8606410256410256,164.00719869206276,1863147.5853070114,20359.200671903556,1878.7995061602453,5665.892694576522,1890450.5474959346,1.4654213334594348,18880.485014014423,-7.26313219128399,1.0756453918117985,5648.883070471946,-0.3002108409299484,1878277.26983079,0.8120497078756995,21364.98485294714,4.9401948399261135,2.3910365612288067,5601.844748448363,-1.130412268299168,-3.5387211072069693,-3.7734365298654224,24.244778639522202,19638.745340468282,1.587019396671984,1868888.6763762652,0.30813936128993435,18951.311435397372,-6.915248094435862,-0.45151299374842496,5698.421298704433,0.5741126046924147,1867733.5507512575,0.24614075022351997,21405.260693057902,5.1380210746581385,1.614380781526174,5634.804444273104,-0.5486911238749064
methane,Alkanes,0.8730769230769231,166.37703308400825,2038216.1534211352,19978.372905536486,2079.1695915172777,5468.455831070331,2068350.8270516119,1.4784827202892983,18392.64599227794,-7.937217513940303,1.1348844003778253,5426.888569033257,-0.760127965209117,2055039.3397614588,0.8253877446749708,20800.77081714706,4.116440890852862,2.64959286574565,5386.550908258953,-1.4977705835350419,-4.0912742483887525,-4.318981540107422,22.67353731093484,19161.002879605196,1.7560974800880174,2045452.4637210611,0.35503154499977163,18466.90979868831,-7.565496519635556,-0.39026997720080503,5487.833987006547,0.35436248430707606,2044096.8998491096,0.28852417924878226,20842.116628847358,4.323393738793954,1.8887888010102056,5422.645640557908,-0.8377171166335773
methane,Alkanes,0.8855128205128204,168.74686747595374,2224832.2505405243,19576.688215383383,2301.5858110853014,5256.840771249874,2257622.133798606,1.4738137336024166,17879.76745474009,-8.668068582253108,1.1735240290858324,5188.462589033753,-1.300746687822222,2243367.02016763,0.8330861629052203,20205.686772309025,3.2129977757492947,2.922421615303871,5154.614826616082,-1.9446269933241045,-4.708587572911474,-4.928867319841483,20.992124514413778,18654.902706886216,1.9290315991848932,2233715.3284498923,0.39926955873684145,17956.759552869386,-8.274783991508103,-0.332608554908767,5259.818650747534,0.05664770205607815,2232165.411970693,0.3296051389217008,20247.785754387078,3.4280442719435333,2.1827639982282623,5193.521049013765,-1.2045204523296538
methane,Alkanes,0.897948717948718,171.11670186789925,2423496.655381783,19150.3470878401,2549.8825477284568,5028.786113928204,2458635.2081020423,1.449911335434622,17338.160859304015,-9.462941952037873,1.1864734456669306,4931.088471891767,-1.9427678931471057,2443694.482829761,0.8334167659412953,19575.281224552793,2.2189369976615985,3.207847453391319,4903.478304371412,-2.491810284190199,-5.399829353899456,-5.612211152398509,19.186286489027278,18116.26102441728,2.1023610460265814,2434132.1828940646,0.4388505133136324,17417.04012258117,-9.051047259396816,-0.28322367125173775,5011.64443111979,-0.3408711848160857,2432405.8828158886,0.36761872207750995,19617.75066886807,2.440705533346487,2.4950228464432693,4944.7847683159525,-1.6704099897904463
methane,Alkanes,0.9103846153846153,173.4865362598447,2634745.6060215114,18694.282049021072,2829.1513128557663,4781.3066612503135,2671760.15970232,1.404862526242184,16763.008590997837,-10.330824435829921,1.1664713864204057,4651.482098276254,-2.715252799537237,2656463.020230664,0.8242698710463381,18903.77299559311,1.1206150951542293,3.5030211970588088,4629.806141594293,-3.1686007694056393,-6.17640104161285,-6.380349677919907,17.238087080649997,17539.64821782329,2.2709208102623433,2647165.282389762,0.471380475589988,16842.77545784835,-9.904133179961708,-0.2487269769137538,4739.766859477619,-0.8687960157283051,2645295.5726759154,0.40041689908478895,18946.15069196239,1.3473031073397468,2.8232270211447816,4672.995356554704,-2.2653076317695575
methane,Alkanes,0.9228205128205128,175.85637065179023,2859162.042320027,18201.489034196376,3146.4037673817415,4510.317676194704,2897366.519876587,1.3362123933892078,16147.796042215128,-11.283104300548354,1.1028262913123543,4345.205873305204,-3.660757728018914,2882121.6420138604,0.8030184842270478,18183.38767146514,-0.09944990048466212,3.8030930699938055,4329.096508029071,-4.0179247045526845,-7.052825890857638,-7.24772085212322,15.124294620431575,16917.76970307096,2.4267619908098923,2873284.538062581,0.49393827749246216,16227.255214189374,-10.846551160170879,-0.23880365043090104,4439.421709554402,-1.5718619336834938,2871322.985368271,0.4253324179687294,18225.11289332412,0.129790804935572,3.163210801273924,4373.5179090412275,-3.033040618746237
methane,Alkanes,0.9352564102564103,178.22620504373572,3097392.229649858,17661.835929993336,3511.7600167196497,4209.965495080365,3135823.312090392,1.2407560809590636,15483.310519803035,-12.334648667473626,0.979051775179709,4005.988766143463,-4.845092653972173,3121127.728361585,0.7663058777160505,17403.189001183608,-1.46443965301758,4.099589370393136,3994.994951333965,-5.106230537936899,-8.048196933722599,-8.233300216725981,12.813653378206164,16240.376592236496,2.5570925698800258,3112967.85030521,0.5028623919907139,15561.015084431756,-11.894691208143122,-0.26839636537451006,4103.910686070792,-2.5191372502578915,3110988.7165064635,0.4389656152182701,17443.574328000523,-1.2357809395237431,3.5074505524422412,4039.8239090798743,-4.041400961583012
methane,Alkanes,0.9476923076923076,180.59603943568118,3350171.8765399265,17059.73130019632,3940.7782916518245,3871.321358290642,3387499.1388070453,1.1141894697555208,14755.71681586624,-13.505573117107444,0.7679838461052769,3624.42008584106,-6.377700263007865,3373947.74243914,0.7096909285672058,16546.83410468611,-3.0064787450920014,4.376906590644682,3617.97712392048,-6.544128242611828,-9.188633187208337,-9.363034868158541,10.261977505223314,15492.175168297912,2.639955443591268,3366701.4621433113,0.49339515142896495,14829.877825954105,-13.070859294346294,-0.3622443173834203,3723.2313209051877,-3.8253098536578864,3364806.3762596524,0.4368283258004214,16585.020310023632,-2.782640487234546,3.841732844889034,3662.147593624248,-5.403162003547882
methane,Alkanes,0.9601282051282052,182.9658738276267,3618370.5720648523,16368.926543886186,4459.627555366852,3479.490536210862,3652762.283511722,0.9504751036940847,13942.385743635015,-14.824067990930573,0.42028802895845835,3185.1199258848137,-8.46016413214952,3641058.0050144377,0.6270068943391447,15587.710152573998,-4.772557254855377,4.603685670139944,3182.4961022052457,-8.535572403914077,-10.511529597694844,-10.674046246759081,7.40267095747705,14648.301985400662,2.633890383899493,3634980.3324178495,0.4590397810890501,14010.709331265754,-14.40666989553587,-0.5656406954738535,3281.1135763009247,-5.7013220138247105,3633303.5908698123,0.4127000954586668,15622.585728705119,-4.559497613848273,4.136896631570177,3224.577937856971,-7.326147196005565
